set	ticker	trade_date	cap_gap	split_gap	raw_gap	artifact	art_reason	n_min_bars	prev_close	prev_volume	status_0931	reason_0931	entered_0931	entry_px_0931	stop_0931	target_0931	realized_r_0931	mark_r_0931	final_0931	partial_0931	sess_abst_0931	status_0936	reason_0936	entered_0936	entry_px_0936	stop_0936	target_0936	realized_r_0936	mark_r_0936	final_0936	partial_0936	sess_abst_0936	set2	raw_pc	raw_pv	tick_bound	inwin	sustain
gap_floor_5_6	SITM	2026-07-14	5.38	5.38	5.38	False		268	602.55	265378.0	no_entry	never_crossed_orb_high	False		617.0200000000001					False	0	no_entry	never_crossed_orb_high	False		617.0200000000001					False	0	gap_floor_5_6	602.55	266343.0	False	5.410339390921919	False
silent_no_row	SKHY	2026-07-14	10.34	10.34	10.34	False		390	152.35	56629859.0	settled		True	170.0	164.01999999999998	175.98000000000002	0.33333333333333337		stop_hit	True	0	settled		True	170.0	164.01999999999998	175.98000000000002	0.33333333333333337		stop_hit	True	0	silent_no_row	152.35	57300766.0	False	12.162783065310137	True
gap_floor_7_8	SNDK	2026-07-14	7.95	7.95	7.95	False		390	1673.97	13655095.0	no_entry	never_crossed_orb_high	False		1765.3202					False	0	no_entry	never_crossed_orb_high	False		1765.3202					False	0	gap_floor_7_8	1673.97	13981120.0	False	8.277926127708369	False
MIN_PREV_CLOSE	SUNE	2026-07-14	10.0	10.0	10.0	False		374	3.4	2998884.0	settled		True	3.8699	3.6101000000000005	4.1297	-1.0		stop_hit	False	0	settled		True	3.8699	3.6101000000000005	4.1297	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	3.4	3107765.0	False	18.529411764705884	True
gap_floor_6_7	SVM	2026-07-14	6.72	6.72	6.72	False		386	9.22	3283857.0	no_entry	never_crossed_orb_high	False		9.48					False	0	no_entry	never_crossed_orb_high	False		9.48					False	0	gap_floor_6_7	9.22	3438782.0	False	6.7245119305856775	False
gap_floor_6_7	TER	2026-07-14	6.58	6.58	6.58	False		390	341.11	3100211.0	no_entry	never_crossed_orb_high	False		358.74					False	0	no_entry	never_crossed_orb_high	False		358.74					False	0	gap_floor_6_7	341.11	3108119.0	False	7.003605874937691	False
MIN_PREV_CLOSE	TOON	2026-07-14	13.87	13.87	13.87	False		384	0.5885	340409.0	no_entry	never_crossed_orb_high	False		0.5959					False	0	no_entry	never_crossed_orb_high	False		0.5959					False	0	MIN_PREV_CLOSE	0.5885	342070.0	False	16.244689889549704	False
gap_floor_5_6	TREX	2026-07-14	5.39	5.39	5.39	False		387	45.9	1387231.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	gap_floor_5_6	45.9	1546865.0	False	6.38344226579521	False
MIN_PREV_CLOSE	TRSG	2026-07-14	10.97	10.97	10.97	False		12	1.4599	7318.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	1.4599	0.0	False		
gap_floor_6_7	TTMI	2026-07-14	6.51	6.51	6.51	False		383	136.34	2060601.0	no_entry	never_crossed_orb_high	False		141.01					False	0	no_entry	never_crossed_orb_high	False		141.01					False	0	gap_floor_6_7	136.34	2064972.0	False	7.716004107378623	False
gap_floor_8_9	UCTT	2026-07-14	8.66	8.66	8.66	False		332	98.25	1214962.0	no_entry	never_crossed_orb_high	False		102.70000000000002					False	0	no_entry	never_crossed_orb_high	False		102.70000000000002					False	0	gap_floor_8_9	98.25	1216091.0	False	9.801526717557252	False
gap_floor_5_6	VECO	2026-07-14	5.81	5.81	5.81	False		376	55.76	879138.0	settled		True	59.0	57.900000000000006	60.099999999999994	-1.0		stop_hit	False	0	settled		True	59.29	57.900000000000006	60.96999999999999	-1.0		stop_hit	False	0	gap_floor_5_6	55.76	918066.0	False	7.586083213773321	False
gap_floor_6_7	VICR	2026-07-14	6.44	6.44	6.44	False		331	252.16	502267.0	abstain	entry_window_gaps:3_of_29	False		262.0					False	0	abstain	entry_window_gaps:3_of_24	False		262.0					False	0	gap_floor_6_7	252.16	505152.0	False	7.074873096446694	False
MIN_PREV_CLOSE	VIDA	2026-07-14	9.63	9.63	9.63	False		118	2.18	151238.0	abstain	entry_window_gaps:19_of_29	False		2.0500000000000003					False	0	abstain	entry_window_gaps:16_of_24	False		2.0500000000000003					False	0	MIN_PREV_CLOSE	2.18	151361.0	False	9.633027522935777	False
silent_no_row	VMAR	2026-07-14	28.37	28.37	28.37	False		386	14.1	3449230.0	settled		True	1.85	1.7075999999999998	1.9924000000000004	0.33333333333333337		stop_hit	True	0	no_entry	triggered_above_limit_never_filled	False		1.7075999999999998					False	0	MIN_PREV_CLOSE	1.41	34492527.0	False	59.57446808510639	True
gap_floor_5_6	VSH	2026-07-14	5.41	5.41	5.41	False		389	41.94	4855638.0	no_trade	setup:zero_range	False							False	0	no_trade	setup:zero_range	False							False	0	gap_floor_5_6	41.94	4858263.0	False	5.412494039103493	False
gap_floor_5_6	WDC	2026-07-14	5.78	5.78	5.78	False		390	555.55	4743895.0	no_entry	never_crossed_orb_high	False		569.0594					False	0	no_entry	never_crossed_orb_high	False		569.0594					False	0	gap_floor_5_6	555.55	4788623.0	False	6.138061380613806	False
gap_floor_6_7	WKEY	2026-07-14	6.4	6.4	6.4	False		80	6.56	50187.0	abstain	day0_fill_bar_straddles_stop	True	6.98	6.92	7.040000000000001				False	0	abstain	day0_fill_bar_straddles_stop	True	6.98	6.92	7.040000000000001				False	0	gap_floor_6_7	6.56	50600.0	False	6.707317073170742	False
gap_floor_6_7	WOLF	2026-07-14	6.69	6.69	6.69	False		376	33.65	2694140.0	settled		True	35.93	35.470000000000006	36.38999999999999	-1.0		stop_hit	False	0	no_entry	never_crossed_orb_high	False		35.470000000000006					False	0	gap_floor_6_7	33.65	2704829.0	False	6.8945022288261555	False
gap_floor_5_6	WYFI	2026-07-14	5.43	5.43	5.43	False		390	36.29	3593065.0	no_entry	never_crossed_orb_high	False		36.42999999999999					False	0	no_entry	never_crossed_orb_high	False		36.42999999999999					False	0	gap_floor_5_6	36.29	3622455.0	False	7.715624138881253	False
MIN_PREV_CLOSE	YXT	2026-07-14	14.71	14.71	1047.06	False		30	3.4	4090.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	0.34	40904.0	False		
MIN_PREV_CLOSE	YYGH	2026-07-14	11.86	11.86	11.86	False		383	1.18	667357.0	settled		True	1.32	1.24	1.4000000000000001	0.33333333333333337		stop_hit	True	0	settled		True	1.32	1.24	1.4000000000000001	0.33333333333333337		stop_hit	True	0	MIN_PREV_CLOSE	1.18	701421.0	False	12.711864406779668	True
gap_floor_5_6	AMPG	2026-07-15	5.69	5.69	5.69	False		381	7.03	3133469.0	settled		True	7.46	7.180000000000001	7.739999999999999	-1.0		stop_hit	False	0	settled		True	7.5	7.180000000000001	7.859999999999999	-1.0		stop_hit	False	0	gap_floor_5_6	7.03	3209525.0	False	8.790896159317214	False
gap_floor_8_9	APUS	2026-07-15	8.14	8.14	8.14	False		77	7.324	68835.0	no_trade	setup:zero_range	False							False	0	no_trade	setup:zero_range	False							False	0	MIN_PREV_CLOSE	0.7324	688367.0	False	8.13762971054068	False
gap_floor_7_8	AVEX	2026-07-15	7.1	7.1	7.1	False		388	16.61	1191605.0	settled		True	17.79	16.57	19.009999999999998	-1.0		stop_hit	False	0	settled		True	17.79	16.57	19.009999999999998	-1.0		stop_hit	False	0	gap_floor_7_8	16.61	1195287.0	False	9.512341962673105	False
gap_floor_7_8	BLK	2026-07-15	7.27	7.27	7.27	False		388	1025.44	712643.0	no_entry	never_crossed_orb_high	False		1050.01					False	0	no_entry	never_crossed_orb_high	False		1050.01					False	0	gap_floor_7_8	1025.44	722243.0	False	8.245241067249182	False
gap_floor_5_6	CDNL	2026-07-15	5.44	5.44	5.44	False		364	69.72	740132.0	settled		True	73.51	68.74999999999999	78.27000000000002	-1.0		stop_hit	False	0	settled		True	73.88	68.74999999999999	79.38	-1.0		stop_hit	False	0	gap_floor_5_6	69.72	766741.0	False	7.467584624211128	False
MIN_PREV_DAY_VOLUME	ERNA	2026-07-15	40.43	40.43	40.43	False		381	6.06	18571.0	settled		True	8.84	7.620000000000001	10.059999999999999	-1.0		stop_hit	False	0	settled		True	8.88	7.620000000000001	10.180000000000001	-1.0		stop_hit	False	0	MIN_PREV_DAY_VOLUME	6.06	18791.0	False	63.366336633663366	True
unclassified_security_type	FBRKF	2026-07-15	30.43			True	no_daily	0	0.115	22494.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
silent_no_row	GCTK	2026-07-15	11.23	11.23	11.23	False		390	7.9365	2635453.0	no_entry	never_crossed_orb_high	False		0.5000000000000001					False	0	no_entry	never_crossed_orb_high	False		0.5000000000000001					False	0	MIN_PREV_CLOSE	0.5291	39545727.0	False	13.400113400113398	False
MIN_PREV_CLOSE	GEVO	2026-07-15	9.79	9.79	9.79	False		378	1.43	2192616.0	no_entry	never_crossed_orb_high	False		1.5332					False	0	no_entry	never_crossed_orb_high	False		1.5332					False	0	MIN_PREV_CLOSE	1.43	2258896.0	False	10.265734265734267	False
MIN_PREV_CLOSE	GNTA	2026-07-15	12.8	12.8	12.8	False		97	1.25	65294.0	settled		True	1.45	1.3699999999999999	1.53	0.33333333333333337		stop_hit	True	0	settled		True	1.47	1.3699999999999999	1.59	-0.3		sma_trail_stop	False	0	MIN_PREV_CLOSE	1.25	75980.0	False	27.60000000000001	True
unclassified_security_type	GREH	2026-07-15	22.22			True	no_daily	0	0.0063	2200.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
gap_floor_5_6	GRML	2026-07-15	5.5	5.5	5.5	False		336	9.005	111310.0	no_entry	never_crossed_orb_high	False		0.1868					False	0	no_entry	never_crossed_orb_high	False		0.1868					False	0	MIN_PREV_CLOSE	0.1801	5657054.0	False	6.163242642976115	False
MIN_PREV_CLOSE	GWH	2026-07-15	9.03	9.03	9.03	False		342	0.8695	403443.0	settled		True	0.948	0.8720000000000001	1.0239999999999998	0.33333333333333337		stop_hit	True	0	settled		True	0.948	0.8720000000000001	1.0239999999999998	0.33333333333333337		stop_hit	True	0	MIN_PREV_CLOSE	0.8695	412676.0	True	12.133410005750406	True
gap_floor_6_7	IMOS	2026-07-15	6.51	6.51	6.51	False		156	64.47	143100.0	settled		True	69.89	66.89	72.89	-1.0666666666666675		stop_hit	False	0	abstain	entry_window_gaps:9_of_24	False		66.89					False	0	gap_floor_6_7	64.47	147346.0	False	8.407011012874193	False
gap_floor_5_6	INTT	2026-07-15	5.06	5.06	5.06	False		200	14.81	167923.0	abstain	entry_window_gaps:10_of_29	False		15.295					False	0	abstain	entry_window_gaps:9_of_24	False		15.295					False	0	gap_floor_5_6	14.81	171651.0	False	5.908170155300468	False
MIN_PREV_CLOSE	IZM	2026-07-15	12.08	12.08	12.08	False		165	0.2766	123320.0	settled		True	0.31	0.28040000000000004	0.33959999999999996	0.3333333333333333		stop_hit	True	0	settled		True	0.31	0.28040000000000004	0.33959999999999996	0.3333333333333333		stop_hit	True	0	MIN_PREV_CLOSE	0.2766	124554.0	True	12.07519884309471	True
MIN_PREV_CLOSE	KOPN	2026-07-15	11.7	11.7	11.7	False		389	3.76	3693647.0	no_entry	never_crossed_orb_high	False		3.8499999999999996					False	0	no_entry	never_crossed_orb_high	False		3.8499999999999996					False	0	MIN_PREV_CLOSE	3.76	3831574.0	False	17.81914893617021	True
gap_floor_5_6	KRMN	2026-07-15	5.8	5.8	5.8	False		390	45.83	1473995.0	settled		True	49.8	47.18000000000001	52.41999999999999	-1.0		stop_hit	False	0	settled		True	50.05	47.18000000000001	53.16999999999999	-1.0		stop_hit	False	0	gap_floor_5_6	45.83	1498834.0	False	11.815404756709569	True
MIN_PREV_CLOSE	KUST	2026-07-15	47.52	47.52	47.52	False		390	1.01	946174.0	settled		True	1.53	1.3099999999999998	1.7500000000000002	-1.0		stop_hit	False	0	settled		True	1.53	1.3099999999999998	1.7500000000000002	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	1.01	5669888.0	False	55.44554455445544	True
gap_floor_5_6	LPTH	2026-07-15	5.38	5.38	5.38	False		390	11.52	1779759.0	settled		True	12.325	11.955000000000002	12.694999999999997	-1.0		stop_hit	False	0	settled		True	12.325	11.955000000000002	12.694999999999997	-1.0		stop_hit	False	0	gap_floor_5_6	11.52	1849355.0	False	8.328125	False
MIN_PREV_CLOSE	LSH	2026-07-15	10.18	10.18	10.18	False		26	0.3812	68612.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	0.3812	69830.0	False	10.178384050367256	False
gap_floor_9to10_admitted_now	LTRX	2026-07-15	9.14	9.14	9.14	False		326	5.36	662898.0	settled		True	5.89	5.7700000000000005	6.009999999999999	-1.0		stop_hit	False	0	abstain	entry_window_gaps:1_of_24	False		5.7700000000000005					False	0	gap_floor_9to10_admitted_now	5.36	674375.0	False	10.820895522388057	True
gap_floor_7_8	MNSO	2026-07-15	7.63	7.63	7.63	False		333	11.53	522623.0	settled		True	12.5	12.3	12.7	0.3333333333333333		stop_hit	True	0	settled		True	12.52	12.3	12.759999999999998	0.36363636363636315		stop_hit	True	0	gap_floor_7_8	11.53	522762.0	False	9.019080659150049	False
gap_floor_5_6	MWH	2026-07-15	5.07	5.07	5.07	False		390	28.81	1184429.0	settled		True	30.27	29.070000000000004	31.469999999999995	-1.0		stop_hit	False	0	settled		True	30.34	29.070000000000004	31.679999999999996	-1.0		stop_hit	False	0	gap_floor_5_6	28.81	1211229.0	False	8.642832349878532	False
unclassified_security_type	NIMU	2026-07-15	31.33			True	no_daily	0	9.0	400.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
gap_floor_5_6	NMAD	2026-07-15	5.03	5.03	5.03	False		304	5.77	291289.0	settled		True	6.09	5.800000000000001	6.379999999999999	-1.0		stop_hit	False	0	settled		True	6.09	5.800000000000001	6.379999999999999	-1.0		stop_hit	False	0	gap_floor_5_6	5.77	302205.0	False	5.5459272097053685	False
silent_no_row	PMI	2026-07-15	10.5	10.5	10.5	False		390	7.0	7655690.0	settled		True	0.1547	0.14489999999999997	0.16450000000000004	0.3333333333333333		stop_hit	True	0	settled		True	0.1547	0.14489999999999997	0.16450000000000004	0.3333333333333333		stop_hit	True	0	MIN_PREV_CLOSE	0.14	382785090.0	True	10.5	False
MIN_PREV_CLOSE	REKR	2026-07-15	12.22	12.22	12.22	False		379	0.6237	2753880.0	settled		True	0.6999	0.6691	0.7306999999999999	0.33333333333333337		stop_hit	True	0	settled		True	0.7157	0.6691	0.7781	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	0.6237	2794225.0	True	17.508417508417494	True
MIN_PREV_CLOSE	SFHG	2026-07-15	11.05	11.05	11.05	False		8	2.42	20031.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	2.42	20036.0	False	11.045454545454561	False
MIN_PREV_CLOSE	SHMD	2026-07-15	10.4	10.4	10.4	False		286	4.52	381600.0	abstain	entry_window_gaps:2_of_29	False		4.8500000000000005					False	0	abstain	entry_window_gaps:2_of_24	False		4.8500000000000005					False	0	MIN_PREV_CLOSE	4.52	561955.0	False	11.725663716814154	False
MIN_PREV_CLOSE	SLSN	2026-07-15	10.14	10.14	10.14	False		278	0.6401	141295.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	0.6401	141298.0	False	10.139040774878922	False
MIN_PREV_CLOSE	SOBR	2026-07-15	43.59	43.59	43.59	False		386	1.17	17913168.0	settled		True	1.68	1.4800000000000002	1.8799999999999997	0.33333333333333337		stop_hit	True	0	no_entry	triggered_above_limit_never_filled	False		1.4800000000000002					False	0	MIN_PREV_CLOSE	1.17	18432772.0	False	101.7094017094017	True
MIN_PREV_CLOSE	TGHL	2026-07-15	28.81	28.81	28.81	False		389	0.6613	8398079.0	settled		True	0.8611	0.8059000000000001	0.9162999999999999	0.33333333333333337		stop_hit	True	0	settled		True	0.8611	0.8059000000000001	0.9162999999999999	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	0.6613	9848410.0	True	39.11991531831242	True
gap_floor_7_8	UMC	2026-07-15	7.38	7.38	7.38	False		390	23.84	13169965.0	no_entry	never_crossed_orb_high	False		25.319999999999997					False	0	no_entry	never_crossed_orb_high	False		25.319999999999997					False	0	gap_floor_7_8	23.84	13175819.0	False	8.221476510067134	False
MIN_PREV_CLOSE	VIVS	2026-07-15	78.49	78.49	78.49	False		386	0.8348	71116.0	settled		True	1.53	1.39	1.6700000000000002	-1.0		stop_hit	False	0	abstain	entry_window_gaps:3_of_24	False		1.39					False	0	MIN_PREV_CLOSE	0.8348	75982.0	False	88.06899856252997	True
MIN_PREV_CLOSE	VTAK	2026-07-15	30.36	30.36	30.36	False		390	0.56	13118525.0	settled		True	0.7385	0.6914999999999999	0.7855000000000002	-1.0		stop_hit	False	0	settled		True	0.7385	0.6914999999999999	0.7855000000000002	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	0.56	23678685.0	True	32.14285714285714	True
MIN_PREV_CLOSE	WVVI	2026-07-15	9.23	9.23	9.23	False		2	2.71	9174.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	2.71	9591.0	False		
MIN_PREV_CLOSE	ZYBT	2026-07-15	11.57	11.56	11.56	False		8	0.7105	5110.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	0.7105	19814.0	False	11.555242786769867	False
MIN_PREV_CLOSE	ATPC	2026-07-16	35.32	35.32	35.32	False		390	2.52	395341.0	settled		True	3.43	3.19	3.6700000000000004	0.33333333333333337		stop_hit	True	0	settled		True	3.43	3.19	3.6700000000000004	0.33333333333333337		stop_hit	True	0	MIN_PREV_CLOSE	2.52	1746844.0	False	42.85714285714286	True
gap_floor_8_9	CMPS	2026-07-16	8.9	8.9	8.9	False		390	13.31	2674008.0	no_entry	never_crossed_orb_high	False		13.9201					False	0	no_entry	never_crossed_orb_high	False		13.9201					False	0	gap_floor_8_9	13.31	3358832.0	False	9.691209616829454	False
MIN_PREV_DAY_VOLUME	DSGR	2026-07-16	26.31	26.31	26.31	False		335	27.48	42412.0	no_entry	never_crossed_orb_high	False		34.25					False	0	no_entry	never_crossed_orb_high	False		34.25					False	0	MIN_PREV_DAY_VOLUME	27.48	42414.0	False	26.746724890829682	True
MIN_PREV_CLOSE	DXST	2026-07-16	25.96	25.96	25.96	False		382	2.08	43584.0	settled		True	2.63	2.41	2.8499999999999996	0.33333333333333337		stop_hit	True	0	settled		True	2.63	2.41	2.8499999999999996	0.33333333333333337		stop_hit	True	0	MIN_PREV_CLOSE	2.08	43617.0	False	29.80769230769232	True
MIN_PREV_CLOSE	EHGO	2026-07-16	19.88	19.88	19.88	False		304	1.71	231316.0	abstain	entry_window_gaps:1_of_29	False		1.83					False	0	abstain	entry_window_gaps:1_of_24	False		1.83					False	0	MIN_PREV_CLOSE	1.71	255085.0	False	19.883040935672497	True
MIN_PREV_CLOSE	HOVR	2026-07-16	10.53	10.53	10.53	False		361	1.71	900024.0	no_entry	never_crossed_orb_high	False		1.6300000000000001					False	0	no_entry	never_crossed_orb_high	False		1.6300000000000001					False	0	MIN_PREV_CLOSE	1.71	938596.0	False	11.695906432748544	False
gap_floor_6_7	IIIN	2026-07-16	6.28	6.28	6.28	False		208	29.64	264477.0	settled		True	31.5	29.950000000000003	33.05	-1.0		stop_hit	False	0	settled		True	31.66	29.950000000000003	33.53	-1.0		stop_hit	False	0	gap_floor_6_7	29.64	268728.0	False	8.299595141700394	False
MIN_PREV_CLOSE	INEO	2026-07-16	17.19	17.19	17.19	False		128	0.6655	393197.0	abstain	entry_window_gaps:3_of_29	False		0.75					False	0	abstain	entry_window_gaps:3_of_24	False		0.75					False	0	MIN_PREV_CLOSE	0.6655	419045.0	False	18.70773854244929	True
unclassified_security_type	INKW	2026-07-16	50.0			True	no_daily	0	0.008	29660.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
MIN_PREV_CLOSE	IQST	2026-07-16	29.94	29.94	29.94	False		390	0.8812	441902.0	settled		True	1.18	1.0999999999999999	1.26	0.33333333333333337		stop_hit	True	0	settled		True	1.1899	1.0999999999999999	1.2897	0.37004078605858365		stop_hit	True	0	MIN_PREV_CLOSE	0.8812	467838.0	False	45.25646845211077	True
gap_floor_7_8	JBHT	2026-07-16	7.14	7.14	7.14	False		378	276.28	1468939.0	settled		True	297.53	291.47	303.5899999999999	-1.0		stop_hit	False	0	settled		True	297.53	291.47	303.5899999999999	-1.0		stop_hit	False	0	gap_floor_7_8	276.28	1502910.0	False	8.402417836976966	False
MIN_PREV_CLOSE	KAPA	2026-07-16	10.06	10.06	10.06	False		385	2.226	5040182.0	settled		True	0.35	0.33520000000000005	0.3647999999999999	-1.0		stop_hit	False	0	settled		True	0.35	0.33520000000000005	0.3647999999999999	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	0.318	35281284.0	True	10.062893081761004	False
silent_no_row	LIMN	2026-07-16	23.32	23.32	23.32	False		390	5.725	2145756.0	settled		True	0.1412	0.13119999999999998	0.1512	0.33333333333333337		stop_hit	True	0	settled		True	0.1412	0.13119999999999998	0.1512	0.33333333333333337		stop_hit	True	0	MIN_PREV_CLOSE	0.1145	107287867.0	True	29.51965065502182	True
unclassified_security_type	MEXGF	2026-07-16	14.52			True	no_daily	0	0.1853	35597.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
MIN_PREV_CLOSE	OIO	2026-07-16	11.17	11.17	11.17	False		89	1.97	81775.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	1.97	81803.0	False	11.167512690355323	False
MIN_PREV_CLOSE	QRHC	2026-07-16	17.42	17.42	17.42	False		12	1.32	28714.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	1.32	28717.0	False		
