ticker,alert_date,scan_date,stage,reason,universe_sources,base_age,runup_pct,flag_depth_pct,pivot_high_date,pivot_high_price,sma_10,sma_20,held_from_stage,score
ABSI,2026-06-24,2026-07-09,WATCH,runup_168% base_6d close_vs_pivot_-4.9%,"{rs_top200,rs_1m_80}",6,1.6848552338530065,,2026-06-29,12.055,11.221,9.33225,,3
ABSI,2026-06-24,2026-07-10,INVALIDATED,close_10.60_below_base_low_close_11.10,"{rs_top200,rs_1m_80}",7,1.6848552338530065,,2026-06-29,12.055,11.26,9.54325,,0
ABSI,2026-06-24,2026-07-13,INVALIDATED,close_10.21_below_base_low_close_10.60,"{rs_top200,rs_1m_80}",8,1.6848552338530065,,2026-06-29,12.055,11.192,9.72825,,0
ABSI,2026-06-24,2026-07-14,TIGHTENING,range_1.22 vol_0.91 fresh,"{rs_top200,rs_1m_80}",9,1.6848552338530065,,2026-06-29,12.055,11.08,9.899750000000001,,3
ABSI,2026-06-24,2026-07-15,INVALIDATED,close_9.76_below_base_low_close_10.21,{flag_stage_carryforward},10,1.6848552338530065,,2026-06-29,12.055,10.897,10.02425,,0
FCEL,2026-06-24,2026-06-25,INVALIDATED,close_19.65_below_sma20_20.26,{ninem_universe_watch},20,3.4841943319838062,,2026-05-26,27.6899,20.338,20.256,,0
FCEL,2026-06-24,2026-06-26,unqualified,flag_low_15.06_below_75%_of_pole_27.69,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",21,3.4841943319838062,,2026-05-26,27.6899,20.969,20.2365,,0
FCEL,2026-06-24,2026-06-29,unqualified,flag_low_15.06_below_75%_of_pole_27.69,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",22,3.4841943319838062,,2026-05-26,27.6899,22.255000000000003,20.6435,,0
FCEL,2026-06-24,2026-06-30,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-06-29,30.8,,,,0
FCEL,2026-06-24,2026-07-01,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-06-30,37.88,,,,0
FCEL,2026-06-24,2026-07-02,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",1,,,2026-06-30,37.88,,,,0
FCEL,2026-06-24,2026-07-03,unqualified,base_age_1_below_3,{ninem_universe_watch},1,,,2026-06-30,37.88,,,,0
FCEL,2026-06-24,2026-07-06,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",2,,,2026-06-30,37.88,,,,0
FCEL,2026-06-24,2026-07-07,INVALIDATED,close_25.96_below_base_low_close_28.11,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",3,2.2320819112627985,,2026-06-30,37.88,26.852999999999998,22.904,,0
FCEL,2026-06-24,2026-07-08,INVALIDATED,close_22.54_below_base_low_close_25.96,"{rs_top200,rs_1m_80,ninem_universe_watch}",4,2.2320819112627985,,2026-06-30,37.88,26.925,23.256,,0
FCEL,2026-06-24,2026-07-09,INVALIDATED,close_23.00_below_sma20_23.53,{ninem_universe_watch},5,2.2320819112627985,,2026-06-30,37.88,27.069,23.5315,,0
FCEL,2026-06-24,2026-07-10,INVALIDATED,close_21.03_below_base_low_close_22.54,{ninem_universe_watch},6,2.2320819112627985,,2026-06-30,37.88,27.207,23.7725,,0
FCEL,2026-06-24,2026-07-13,INVALIDATED,close_19.08_below_base_low_close_21.03,{ninem_universe_watch},7,2.2320819112627985,,2026-06-30,37.88,26.714999999999996,23.842,,0
FCEL,2026-06-24,2026-07-14,INVALIDATED,close_21.35_below_sma20_24.06,{ninem_universe_watch},8,2.2320819112627985,,2026-06-30,37.88,25.869999999999997,24.0625,,0
FCEL,2026-06-24,2026-07-15,INVALIDATED,close_20.25_below_sma20_24.20,{ninem_universe_watch},9,2.2320819112627985,,2026-06-30,37.88,24.294,24.2,,0
MU,2026-06-25,2026-06-26,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80}",0,,,2026-06-25,1255,,,,0
MU,2026-06-25,2026-06-29,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80}",1,,,2026-06-25,1255,,,,0
MU,2026-06-25,2026-06-30,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80}",2,,,2026-06-25,1255,,,,0
MU,2026-06-25,2026-07-01,unqualified,flagpole_no_volume_confirmation_grinder,"{rs_top200,rs_1m_80}",3,1.4971397303884992,,2026-06-25,1255,,,,0
SNX,2026-06-25,2026-06-26,unqualified,base_age_2_below_3,{flag_stage_carryforward},2,,,2026-06-23,294.98,,,,0
ACAD,2026-06-26,2026-06-29,unqualified,adr_3.4pct_below_4pct,{rs_1m_80},,,,,,,,,0
ACAD,2026-06-26,2026-06-30,unqualified,adr_3.4pct_below_4pct,{rs_1m_80},,,,,,,,,0
ACAD,2026-06-26,2026-07-01,unqualified,adr_3.4pct_below_4pct,{rs_1m_80},,,,,,,,,0
ACAD,2026-06-26,2026-07-02,unqualified,adr_3.4pct_below_4pct,{rs_1m_80},,,,,,,,,0
ACAD,2026-06-26,2026-07-06,unqualified,adr_3.5pct_below_4pct,{rs_1m_80},,,,,,,,,0
ACAD,2026-06-26,2026-07-07,unqualified,adr_3.5pct_below_4pct,{rs_1m_80},,,,,,,,,0
ACAD,2026-06-26,2026-07-08,unqualified,adr_3.5pct_below_4pct,{rs_1m_80},,,,,,,,,0
ACAD,2026-06-26,2026-07-09,unqualified,adr_3.6pct_below_4pct,{rs_1m_80},,,,,,,,,0
ACAD,2026-06-26,2026-07-10,unqualified,adr_3.5pct_below_4pct,{rs_1m_80},,,,,,,,,0
ACAD,2026-06-26,2026-07-13,unqualified,adr_3.5pct_below_4pct,{rs_1m_80},,,,,,,,,0
ACAD,2026-06-26,2026-07-14,unqualified,adr_3.5pct_below_4pct,{rs_1m_80},,,,,,,,,0
ACAD,2026-06-26,2026-07-15,unqualified,adr_3.6pct_below_4pct,{rs_1m_80},,,,,,,,,0
AVAV,2026-06-30,2026-07-01,unqualified,runup_40%_below_90%,"{momentum_25pct,ninem_universe_watch}",22,0.3959615384615385,,2026-05-28,217.77,,,,0
AVAV,2026-06-30,2026-07-02,unqualified,runup_40%_below_90%,"{momentum_25pct,ninem_universe_watch}",23,0.3959615384615385,,2026-05-28,217.77,,,,0
AVAV,2026-06-30,2026-07-03,unqualified,runup_40%_below_90%,{ninem_universe_watch},23,0.3959615384615385,,2026-05-28,217.77,,,,0
AVAV,2026-06-30,2026-07-06,unqualified,runup_40%_below_90%,"{momentum_25pct,ninem_universe_watch}",24,0.3959615384615385,,2026-05-28,217.77,,,,0
AVAV,2026-06-30,2026-07-07,unqualified,runup_39%_below_90%,{ninem_universe_watch},24,0.3863782051282052,,2026-05-29,216.275,,,,0
AVAV,2026-06-30,2026-07-08,unqualified,runup_34%_below_90%,{ninem_universe_watch},24,0.33935897435897444,,2026-06-01,208.94,,,,0
AVAV,2026-06-30,2026-07-09,unqualified,runup_29%_below_90%,{ninem_universe_watch},23,0.2917307692307691,,2026-06-03,201.51,,,,0
AVAV,2026-06-30,2026-07-10,unqualified,runup_29%_below_90%,{ninem_universe_watch},24,0.2917307692307691,,2026-06-03,201.51,,,,0
AVAV,2026-06-30,2026-07-13,unqualified,runup_32%_below_90%,{ninem_universe_watch},24,0.3176410256410256,,2026-06-04,205.552,,,,0
AVAV,2026-06-30,2026-07-14,unqualified,runup_48%_below_90%,{ninem_universe_watch},6,0.4821005917159764,,2026-07-02,200.38,,,,0
WULF,2026-07-06,2026-07-08,unqualified,runup_52%_below_90%,{ninem_universe_watch},11,0.5160960654062341,,2026-06-18,29.67,,,,0
WULF,2026-07-06,2026-07-09,unqualified,runup_52%_below_90%,{ninem_universe_watch},12,0.5160960654062341,,2026-06-18,29.67,,,,0
WULF,2026-07-06,2026-07-10,unqualified,runup_52%_below_90%,{ninem_universe_watch},13,0.5160960654062341,,2026-06-18,29.67,,,,0
WULF,2026-07-06,2026-07-13,unqualified,runup_52%_below_90%,{ninem_universe_watch},14,0.5160960654062341,,2026-06-18,29.67,,,,0
WULF,2026-07-06,2026-07-14,unqualified,runup_52%_below_90%,{ninem_universe_watch},15,0.5160960654062341,,2026-06-18,29.67,,,,0
WULF,2026-07-06,2026-07-15,unqualified,runup_52%_below_90%,{ninem_universe_watch},16,0.5160960654062341,,2026-06-18,29.67,,,,0
WULF,2026-07-06,2026-07-16,unqualified,runup_52%_below_90%,{ninem_universe_watch},17,0.5160960654062341,,2026-06-18,29.67,,,,0
WULF,2026-07-06,2026-07-17,unqualified,runup_52%_below_90%,{ninem_universe_watch},18,0.5160960654062341,,2026-06-18,29.67,,,,0
WULF,2026-07-06,2026-07-20,unqualified,runup_52%_below_90%,{ninem_universe_watch},19,0.5160960654062341,,2026-06-18,29.67,,,,0
WULF,2026-07-06,2026-07-21,unqualified,runup_52%_below_90%,{ninem_universe_watch},20,0.5160960654062341,,2026-06-18,29.67,,,,0
WULF,2026-07-06,2026-07-22,unqualified,runup_52%_below_90%,{ninem_universe_watch},21,0.5160960654062341,,2026-06-18,29.67,,,,0
PENG,2026-07-08,2026-07-09,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-07-08,80,,,,0
PENG,2026-07-08,2026-07-10,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-07-09,89.86,,,,0
PENG,2026-07-08,2026-07-13,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",1,,,2026-07-09,89.86,,,,0
PENG,2026-07-08,2026-07-14,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",2,,,2026-07-09,89.86,,,,0
PENG,2026-07-08,2026-07-15,INVALIDATED,close_72.85_below_base_low_close_77.21,"{rs_top200,rs_1m_80,ninem_universe_watch}",3,1.2623363544813695,,2026-07-09,89.86,72.67699999999999,69.33,,0
PENG,2026-07-08,2026-07-16,INVALIDATED,close_65.97_below_base_low_close_72.85,{ninem_universe_watch},4,1.2623363544813695,,2026-07-09,89.86,72.393,69.6095,,0
PENG,2026-07-08,2026-07-17,INVALIDATED,close_60.41_below_base_low_close_65.97,{ninem_universe_watch},5,1.2623363544813695,,2026-07-09,89.86,72.287,69.646,,0
PENG,2026-07-08,2026-07-20,INVALIDATED,close_53.23_below_base_low_close_60.41,{ninem_universe_watch},6,1.2623363544813695,,2026-07-09,89.86,70.839,68.95,,0
PENG,2026-07-08,2026-07-21,INVALIDATED,close_58.10_below_sma20_68.46,{ninem_universe_watch},7,1.2623363544813695,,2026-07-09,89.86,70.378,68.458,,0
PENG,2026-07-08,2026-07-22,INVALIDATED,close_59.20_below_sma20_68.07,{ninem_universe_watch},8,1.2623363544813695,,2026-07-09,89.86,68.451,68.07,,0
PENG,2026-07-08,2026-07-23,INVALIDATED,close_58.41_below_sma20_67.75,{ninem_universe_watch},9,1.2623363544813695,,2026-07-09,89.86,66.15299999999999,67.7545,,0
PENG,2026-07-08,2026-07-24,INVALIDATED,close_53.85_below_sma20_67.11,{ninem_universe_watch},10,1.2623363544813695,,2026-07-09,89.86,63.702999999999996,67.1085,,0
PENG,2026-07-08,2026-07-27,INVALIDATED,close_52.49_below_base_low_close_53.23,{ninem_universe_watch},11,1.2623363544813695,,2026-07-09,89.86,61.230999999999995,66.619,,0
PENG,2026-07-08,2026-07-28,INVALIDATED,close_48.13_below_base_low_close_52.49,{ninem_universe_watch},12,1.2623363544813695,,2026-07-09,89.86,58.263999999999996,65.6285,,0
PENG,2026-07-08,2026-07-29,INVALIDATED,close_43.70_below_base_low_close_48.13,{ninem_universe_watch},13,1.2623363544813695,,2026-07-09,89.86,55.349000000000004,64.013,,0
CRCL,2026-07-10,2026-07-13,unqualified,runup_13%_below_90%,{ninem_universe_watch},24,0.12505910165484657,,2026-06-04,95.18,,,,0
CRCL,2026-07-10,2026-07-14,unqualified,runup_12%_below_90%,{ninem_universe_watch},24,0.12370871062364497,,2026-06-05,88.11,,,,0
CRCL,2026-07-10,2026-07-15,unqualified,runup_12%_below_90%,{ninem_universe_watch},19,0.1248550444530343,,2026-06-15,87.3,,,,0
CRCL,2026-07-10,2026-07-16,unqualified,runup_12%_below_90%,{ninem_universe_watch},20,0.1248550444530343,,2026-06-15,87.3,,,,0
CRCL,2026-07-10,2026-07-17,unqualified,runup_12%_below_90%,{ninem_universe_watch},21,0.1248550444530343,,2026-06-15,87.3,,,,0
CRCL,2026-07-10,2026-07-20,unqualified,runup_12%_below_90%,{ninem_universe_watch},22,0.1248550444530343,,2026-06-15,87.3,,,,0
CRCL,2026-07-10,2026-07-21,unqualified,runup_12%_below_90%,"{rs_1m_80,ninem_universe_watch}",23,0.1248550444530343,,2026-06-15,87.3,,,,0
CRCL,2026-07-10,2026-07-22,unqualified,runup_12%_below_90%,"{rs_1m_80,ninem_universe_watch}",24,0.1248550444530343,,2026-06-15,87.3,,,,0
CRCL,2026-07-10,2026-07-23,unqualified,runup_10%_below_90%,{ninem_universe_watch},23,0.09831207318644508,,2026-06-17,85.24,,,,0
CRCL,2026-07-10,2026-07-24,unqualified,runup_10%_below_90%,{ninem_universe_watch},24,0.09831207318644508,,2026-06-17,85.24,,,,0
CRCL,2026-07-10,2026-07-27,unqualified,runup_10%_below_90%,{ninem_universe_watch},23,0.10437272254034347,,2026-06-22,84.86,,,,0
CRCL,2026-07-10,2026-07-28,unqualified,runup_10%_below_90%,{ninem_universe_watch},24,0.10437272254034347,,2026-06-22,84.86,,,,0
CRCL,2026-07-10,2026-07-29,unqualified,runup_5%_below_90%,{ninem_universe_watch},24,0.047113788487282315,,2026-06-23,78.2194,,,,0
CRCL,2026-07-10,2026-07-30,unqualified,runup_8%_below_90%,{ninem_universe_watch},24,0.07892107892107902,,2026-06-24,75.6,,,,0
CRCL,2026-07-10,2026-07-31,unqualified,runup_13%_below_90%,{ninem_universe_watch},22,0.13040896608030894,,2026-06-29,76.15,,,,0
WDFC,2026-07-10,2026-07-13,unqualified,adv_227k_below_500k_shares,{rs_1m_80},,,,,,,,,0
WDFC,2026-07-10,2026-07-14,unqualified,adv_225k_below_500k_shares,{rs_1m_80},,,,,,,,,0
CLSK,2026-07-14,2026-07-15,unqualified,runup_71%_below_90%,{ninem_universe_watch},15,0.7115902964959568,,2026-06-22,19.05,,,,0
CLSK,2026-07-14,2026-07-16,unqualified,runup_71%_below_90%,{ninem_universe_watch},16,0.7115902964959568,,2026-06-22,19.05,,,,0
CLSK,2026-07-14,2026-07-17,unqualified,runup_71%_below_90%,{ninem_universe_watch},17,0.7115902964959568,,2026-06-22,19.05,,,,0
CLSK,2026-07-14,2026-07-20,unqualified,runup_71%_below_90%,{ninem_universe_watch},18,0.7115902964959568,,2026-06-22,19.05,,,,0
CLSK,2026-07-14,2026-07-21,unqualified,runup_71%_below_90%,{ninem_universe_watch},19,0.7115902964959568,,2026-06-22,19.05,,,,0
CLSK,2026-07-14,2026-07-22,unqualified,runup_71%_below_90%,"{rs_1m_80,ninem_universe_watch}",20,0.7115902964959568,,2026-06-22,19.05,,,,0
CLSK,2026-07-14,2026-07-23,unqualified,runup_71%_below_90%,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",21,0.7115902964959568,,2026-06-22,19.05,,,,0
CLSK,2026-07-14,2026-07-24,unqualified,runup_71%_below_90%,"{rs_1m_80,ninem_universe_watch}",22,0.7115902964959568,,2026-06-22,19.05,,,,0
CLSK,2026-07-14,2026-07-27,unqualified,runup_71%_below_90%,{ninem_universe_watch},23,0.7115902964959568,,2026-06-22,19.05,,,,0
CLSK,2026-07-14,2026-07-28,unqualified,runup_71%_below_90%,"{rs_1m_80,ninem_universe_watch}",24,0.7115902964959568,,2026-06-22,19.05,,,,0
CLSK,2026-07-14,2026-07-29,unqualified,runup_66%_below_90%,{ninem_universe_watch},24,0.6648697214734951,,2026-06-23,18.53,,,,0
CLSK,2026-07-14,2026-07-30,unqualified,runup_60%_below_90%,"{rs_1m_80,ninem_universe_watch}",24,0.604672057502246,,2026-06-24,17.86,,,,0
CLSK,2026-07-14,2026-07-31,unqualified,runup_53%_below_90%,"{rs_1m_80,ninem_universe_watch}",24,0.5332434860736748,,2026-06-25,17.065,,,,0
CLSK,2026-07-14,2026-08-04,unqualified,runup_40%_below_90%,{ninem_universe_watch},24,0.39851485148514865,,2026-06-29,16.95,,,,0
TSEM,2026-07-14,2026-07-23,unqualified,runup_74%_below_90%,{rs_1m_80},21,0.7374823503855763,,2026-06-22,319.94,,,,0
TSEM,2026-07-14,2026-07-24,unqualified,runup_74%_below_90%,{rs_1m_80},22,0.7374823503855763,,2026-06-22,319.94,,,,0
TSEM,2026-07-14,2026-08-04,unqualified,runup_37%_below_90%,{momentum_25pct},14,0.37253232213433796,,2026-07-14,274,,,,0
AEHR,2026-07-15,2026-07-16,unqualified,runup_65%_below_90%,"{momentum_25pct,ninem_universe_watch}",20,0.6506300995566425,,2026-06-15,126.62,,,,0
AEHR,2026-07-15,2026-07-17,unqualified,runup_65%_below_90%,{ninem_universe_watch},21,0.6506300995566425,,2026-06-15,126.62,,,,0
AEHR,2026-07-15,2026-07-20,unqualified,runup_65%_below_90%,{ninem_universe_watch},22,0.6506300995566425,,2026-06-15,126.62,,,,0
AEHR,2026-07-15,2026-07-21,unqualified,runup_65%_below_90%,"{momentum_25pct,ninem_universe_watch}",23,0.6506300995566425,,2026-06-15,126.62,,,,0
AEHR,2026-07-15,2026-07-22,unqualified,runup_65%_below_90%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",24,0.6506300995566425,,2026-06-15,126.62,,,,0
AEHR,2026-07-15,2026-07-23,unqualified,runup_61%_below_90%,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",23,0.6096967674400113,,2026-06-17,123.48,,,,0
AEHR,2026-07-15,2026-07-24,unqualified,runup_61%_below_90%,"{rs_1m_80,ninem_universe_watch}",24,0.6096967674400113,,2026-06-17,123.48,,,,0
AEHR,2026-07-15,2026-07-27,unqualified,runup_58%_below_90%,"{rs_1m_80,ninem_universe_watch}",24,0.5780190613752296,,2026-06-18,121.05,,,,0
AEHR,2026-07-15,2026-07-28,unqualified,runup_53%_below_90%,{ninem_universe_watch},24,0.5295247953007491,,2026-06-22,117.33,,,,0
AEHR,2026-07-15,2026-07-29,unqualified,runup_74%_below_90%,{ninem_universe_watch},9,0.7403663929248263,,2026-07-15,110.2,,,,0
AEHR,2026-07-15,2026-07-31,unqualified,runup_74%_below_90%,{rs_1m_80},11,0.7403663929248263,,2026-07-15,110.2,,,,0
AEHR,2026-07-15,2026-08-04,unqualified,runup_74%_below_90%,"{rs_1m_80,momentum_25pct}",13,0.7403663929248263,,2026-07-15,110.2,,,,0
AEHR,2026-07-15,2026-08-05,unqualified,runup_74%_below_90%,"{rs_1m_80,momentum_25pct}",14,0.7403663929248263,,2026-07-15,110.2,,,,0
HUT,2026-07-20,2026-07-21,unqualified,runup_87%_below_90%,{ninem_universe_watch},19,0.8741702741702742,,2026-06-22,129.88,,,,0
HUT,2026-07-20,2026-07-22,unqualified,runup_87%_below_90%,"{rs_top200,ninem_universe_watch}",20,0.8741702741702742,,2026-06-22,129.88,,,,0
HUT,2026-07-20,2026-07-23,unqualified,runup_87%_below_90%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",21,0.8741702741702742,,2026-06-22,129.88,,,,0
HUT,2026-07-20,2026-07-24,unqualified,runup_87%_below_90%,"{rs_top200,rs_1m_80,ninem_universe_watch}",22,0.8741702741702742,,2026-06-22,129.88,,,,0
HUT,2026-07-20,2026-07-27,unqualified,runup_87%_below_90%,{ninem_universe_watch},23,0.8741702741702742,,2026-06-22,129.88,,,,0
HUT,2026-07-20,2026-07-28,unqualified,runup_87%_below_90%,{ninem_universe_watch},24,0.8741702741702742,,2026-06-22,129.88,,,,0
HUT,2026-07-20,2026-07-29,unqualified,runup_69%_below_90%,{ninem_universe_watch},20,0.6883644859813083,,2026-06-29,126.4585,,,,0
HUT,2026-07-20,2026-07-30,unqualified,runup_69%_below_90%,{ninem_universe_watch},21,0.6883644859813083,,2026-06-29,126.4585,,,,0
HUT,2026-07-20,2026-07-31,unqualified,runup_69%_below_90%,{ninem_universe_watch},22,0.6883644859813083,,2026-06-29,126.4585,,,,0
IREN,2026-07-20,2026-07-23,unqualified,runup_46%_below_90%,{rs_1m_80},22,0.45771144278606957,,2026-06-18,61.53,,,,0
IREN,2026-07-20,2026-07-30,unqualified,runup_30%_below_90%,{momentum_25pct},24,0.2980336413172233,,2026-06-24,54.79,,,,0
IREN,2026-07-20,2026-07-31,unqualified,runup_24%_below_90%,{momentum_25pct},24,0.23880597014925375,,2026-06-25,52.29,,,,0
IREN,2026-07-20,2026-08-04,unqualified,runup_12%_below_90%,{momentum_25pct},24,0.11600136705399855,,2026-06-29,48.9813,,,,0
IREN,2026-07-20,2026-08-05,unqualified,runup_7%_below_90%,{momentum_25pct},24,0.06539074960127578,,2026-06-30,46.76,,,,0
IREN,2026-07-20,2026-08-06,unqualified,runup_19%_below_90%,{momentum_25pct},22,0.19410249601699436,,2026-07-06,44.9699,,,,0
IREN,2026-07-20,2026-08-07,unqualified,runup_19%_below_90%,"{rs_1m_80,momentum_25pct}",23,0.19410249601699436,,2026-07-06,44.9699,,,,0
IREN,2026-07-20,2026-08-10,unqualified,runup_19%_below_90%,{momentum_25pct},24,0.19410249601699436,,2026-07-06,44.9699,,,,0
HAS,2026-07-21,2026-07-22,unqualified,adr_2.9pct_below_4pct,"{rs_1m_80,ninem_universe_watch}",,,,,,,,,0
HAS,2026-07-21,2026-07-23,unqualified,adr_2.9pct_below_4pct,"{rs_1m_80,ninem_universe_watch}",,,,,,,,,0
HAS,2026-07-21,2026-07-24,unqualified,adr_2.9pct_below_4pct,"{rs_1m_80,ninem_universe_watch}",,,,,,,,,0
HAS,2026-07-21,2026-07-27,unqualified,adr_2.9pct_below_4pct,"{rs_1m_80,ninem_universe_watch}",,,,,,,,,0
HAS,2026-07-21,2026-07-28,unqualified,adr_3.0pct_below_4pct,"{rs_1m_80,ninem_universe_watch}",,,,,,,,,0
HAS,2026-07-21,2026-07-29,unqualified,adr_3.0pct_below_4pct,"{rs_1m_80,ninem_universe_watch}",,,,,,,,,0
HAS,2026-07-21,2026-07-30,unqualified,adr_3.0pct_below_4pct,"{rs_1m_80,ninem_universe_watch}",,,,,,,,,0
HAS,2026-07-21,2026-07-31,unqualified,adr_2.9pct_below_4pct,"{rs_1m_80,ninem_universe_watch}",,,,,,,,,0
HAS,2026-07-21,2026-08-04,unqualified,adr_2.9pct_below_4pct,"{rs_1m_80,ninem_universe_watch}",,,,,,,,,0
HAS,2026-07-21,2026-08-05,unqualified,adr_3.0pct_below_4pct,{rs_1m_80},,,,,,,,,0
HAS,2026-07-21,2026-08-06,unqualified,adr_3.0pct_below_4pct,{rs_1m_80},,,,,,,,,0
HAS,2026-07-21,2026-08-07,unqualified,adr_2.9pct_below_4pct,{rs_1m_80},,,,,,,,,0
HAS,2026-07-21,2026-08-10,unqualified,adr_2.9pct_below_4pct,{rs_1m_80},,,,,,,,,0
ARWR,2026-07-22,2026-07-23,unqualified,base_age_0_below_3,"{rs_top200,ninem_universe_watch}",0,,,2026-07-22,95.4899,,,,0
ARWR,2026-07-22,2026-07-24,unqualified,base_age_1_below_3,{ninem_universe_watch},1,,,2026-07-22,95.4899,,,,0
ARWR,2026-07-22,2026-07-27,unqualified,base_age_2_below_3,{ninem_universe_watch},2,,,2026-07-22,95.4899,,,,0
ARWR,2026-07-22,2026-07-28,unqualified,runup_38%_below_90%,{ninem_universe_watch},3,0.377920634920635,,2026-07-22,95.4899,,,,0
ARWR,2026-07-22,2026-07-29,unqualified,runup_38%_below_90%,{ninem_universe_watch},4,0.377920634920635,,2026-07-22,95.4899,,,,0
ARWR,2026-07-22,2026-07-30,unqualified,runup_38%_below_90%,{ninem_universe_watch},5,0.377920634920635,,2026-07-22,95.4899,,,,0
ARWR,2026-07-22,2026-07-31,unqualified,runup_38%_below_90%,"{rs_1m_80,ninem_universe_watch}",6,0.377920634920635,,2026-07-22,95.4899,,,,0
ARWR,2026-07-22,2026-08-04,unqualified,runup_38%_below_90%,"{rs_top200,rs_1m_80,ninem_universe_watch}",8,0.377920634920635,,2026-07-22,95.4899,,,,0
ARWR,2026-07-22,2026-08-05,unqualified,runup_38%_below_90%,"{rs_top200,rs_1m_80,ninem_universe_watch}",9,0.377920634920635,,2026-07-22,95.4899,,,,0
ARWR,2026-07-22,2026-08-06,unqualified,runup_38%_below_90%,"{rs_top200,rs_1m_80}",10,0.377920634920635,,2026-07-22,95.4899,,,,0
ARWR,2026-07-22,2026-08-07,unqualified,runup_38%_below_90%,"{rs_top200,rs_1m_80}",11,0.377920634920635,,2026-07-22,95.4899,,,,0
ARWR,2026-07-22,2026-08-10,unqualified,runup_38%_below_90%,"{rs_top200,rs_1m_80}",12,0.377920634920635,,2026-07-22,95.4899,,,,0
ARWR,2026-07-22,2026-08-11,unqualified,runup_38%_below_90%,"{rs_top200,rs_1m_80}",13,0.377920634920635,,2026-07-22,95.4899,,,,0
SMCI,2026-07-22,2026-07-23,unqualified,runup_45%_below_90%,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",21,0.4454045561665356,,2026-06-22,36.8,,,,0
SMCI,2026-07-22,2026-07-24,unqualified,runup_45%_below_90%,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",22,0.4454045561665356,,2026-06-22,36.8,,,,0
SMCI,2026-07-22,2026-07-27,unqualified,runup_45%_below_90%,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",23,0.4454045561665356,,2026-06-22,36.8,,,,0
SMCI,2026-07-22,2026-07-28,unqualified,runup_45%_below_90%,"{rs_1m_80,ninem_universe_watch}",24,0.4454045561665356,,2026-06-22,36.8,,,,0
SMCI,2026-07-22,2026-07-29,unqualified,runup_35%_below_90%,{ninem_universe_watch},24,0.35153181461115457,,2026-06-23,34.41,,,,0
SMCI,2026-07-22,2026-07-30,unqualified,runup_33%_below_90%,{ninem_universe_watch},24,0.3346425765907304,,2026-06-24,33.98,,,,0
SMCI,2026-07-22,2026-07-31,unqualified,runup_32%_below_90%,{ninem_universe_watch},24,0.3228593872741554,,2026-06-25,33.68,,,,0
SMCI,2026-07-22,2026-08-04,unqualified,runup_38%_below_90%,"{rs_1m_80,ninem_universe_watch}",8,0.3808554319931565,,2026-07-22,32.2844,,,,0
SMCI,2026-07-22,2026-08-05,unqualified,runup_38%_below_90%,"{rs_1m_80,ninem_universe_watch}",9,0.3808554319931565,,2026-07-22,32.2844,,,,0
SMCI,2026-07-22,2026-08-06,unqualified,runup_38%_below_90%,{rs_1m_80},10,0.3808554319931565,,2026-07-22,32.2844,,,,0
SMCI,2026-07-22,2026-08-07,unqualified,runup_38%_below_90%,{rs_1m_80},11,0.3808554319931565,,2026-07-22,32.2844,,,,0
